split,idx,Path,corruption,severity,seed
cal,4347,CheXpert-v1.0-small/train/patient49940/study4/view1_frontal.jpg,jpeg,2,1082022236
cal,4034,CheXpert-v1.0-small/train/patient36989/study1/view1_frontal.jpg,brightness,3,2064880249
cal,2266,CheXpert-v1.0-small/train/patient28129/study2/view1_frontal.jpg,jpeg,1,1663082122
cal,680,CheXpert-v1.0-small/train/patient45595/study1/view1_frontal.jpg,blur,1,1438603024
cal,2487,CheXpert-v1.0-small/train/patient35889/study12/view1_frontal.jpg,blur,2,1562808757
cal,4100,CheXpert-v1.0-small/train/patient43777/study2/view1_frontal.jpg,blur,1,1964707932
cal,2038,CheXpert-v1.0-small/train/patient44824/study2/view1_frontal.jpg,brightness,1,1203188508
cal,702,CheXpert-v1.0-small/train/patient37333/study14/view1_frontal.jpg,screen,2,1514295796
cal,2811,CheXpert-v1.0-small/train/patient21042/study2/view1_frontal.jpg,occlusion,1,267411441
cal,3369,CheXpert-v1.0-small/train/patient31630/study1/view1_frontal.jpg,blur,2,1997264533
cal,1706,CheXpert-v1.0-small/train/patient06493/study1/view1_frontal.jpg,occlusion,2,777889466
cal,4778,CheXpert-v1.0-small/train/patient44027/study1/view1_frontal.jpg,jpeg,3,1609640388
cal,4438,CheXpert-v1.0-small/train/patient46940/study1/view1_frontal.jpg,blur,3,112723487
cal,308,CheXpert-v1.0-small/train/patient36018/study6/view1_frontal.jpg,brightness,2,357836368
cal,4943,CheXpert-v1.0-small/train/patient09017/study1/view1_frontal.jpg,jpeg,3,1974400379
cal,3276,CheXpert-v1.0-small/train/patient31807/study2/view1_frontal.jpg,blur,2,614308696
cal,949,CheXpert-v1.0-small/train/patient38131/study16/view1_frontal.jpg,blur,2,91738473
cal,2261,CheXpert-v1.0-small/train/patient50544/study1/view1_frontal.jpg,occlusion,1,201143038
cal,2536,CheXpert-v1.0-small/train/patient27828/study4/view1_frontal.jpg,blur,2,426681903
cal,4920,CheXpert-v1.0-small/train/patient17394/study2/view1_frontal.jpg,occlusion,2,1001960049
cal,2701,CheXpert-v1.0-small/train/patient17400/study1/view1_frontal.jpg,occlusion,3,1656965757
cal,1881,CheXpert-v1.0-small/train/patient19506/study1/view1_frontal.jpg,blur,2,1544348853
cal,2133,CheXpert-v1.0-small/train/patient01054/study2/view1_frontal.jpg,jpeg,2,1767991190
cal,2760,CheXpert-v1.0-small/train/patient12218/study1/view1_frontal.jpg,blur,2,1583129317
cal,3296,CheXpert-v1.0-small/train/patient36826/study6/view1_frontal.jpg,screen,1,1470641471
cal,4524,CheXpert-v1.0-small/train/patient57377/study1/view1_frontal.jpg,jpeg,2,307182423
cal,3827,CheXpert-v1.0-small/train/patient38958/study3/view1_frontal.jpg,blur,2,1980991353
cal,4251,CheXpert-v1.0-small/train/patient19004/study6/view1_frontal.jpg,jpeg,2,1339409999
cal,3989,CheXpert-v1.0-small/train/patient39817/study3/view1_frontal.jpg,jpeg,2,1018100561
cal,312,CheXpert-v1.0-small/train/patient42753/study1/view1_frontal.jpg,screen,1,1644079343
cal,847,CheXpert-v1.0-small/train/patient47139/study5/view1_frontal.jpg,occlusion,2,1441420012
cal,700,CheXpert-v1.0-small/train/patient48887/study1/view1_frontal.jpg,screen,2,1599555696
cal,4871,CheXpert-v1.0-small/train/patient30703/study5/view1_frontal.jpg,blur,1,1460784845
cal,3831,CheXpert-v1.0-small/train/patient11514/study4/view1_frontal.jpg,screen,3,809158261
cal,590,CheXpert-v1.0-small/train/patient35093/study2/view1_frontal.jpg,screen,2,306482818
cal,1799,CheXpert-v1.0-small/train/patient41235/study5/view1_frontal.jpg,brightness,2,523075264
cal,1294,CheXpert-v1.0-small/train/patient14783/study1/view1_frontal.jpg,screen,3,743470888
cal,247,CheXpert-v1.0-small/train/patient44558/study1/view1_frontal.jpg,brightness,1,1054729395
cal,3776,CheXpert-v1.0-small/train/patient39341/study18/view1_frontal.jpg,jpeg,1,775644915
cal,3647,CheXpert-v1.0-small/train/patient32382/study2/view1_frontal.jpg,occlusion,1,1135918153
cal,2867,CheXpert-v1.0-small/train/patient39336/study1/view1_frontal.jpg,screen,3,1996885765
cal,1957,CheXpert-v1.0-small/train/patient43705/study5/view1_frontal.jpg,jpeg,1,2028728286
cal,2497,CheXpert-v1.0-small/train/patient13094/study8/view1_frontal.jpg,jpeg,2,1102910184
cal,4161,CheXpert-v1.0-small/train/patient21411/study1/view1_frontal.jpg,jpeg,1,375289616
cal,3793,CheXpert-v1.0-small/train/patient02594/study6/view1_frontal.jpg,brightness,3,68888864
cal,3226,CheXpert-v1.0-small/train/patient37874/study1/view2_frontal.jpg,screen,1,1734702386
cal,679,CheXpert-v1.0-small/train/patient11292/study14/view1_frontal.jpg,brightness,2,258392629
cal,323,CheXpert-v1.0-small/train/patient18338/study7/view1_frontal.jpg,brightness,1,1188763309
cal,4359,CheXpert-v1.0-small/train/patient63669/study1/view1_frontal.jpg,screen,3,144984848
cal,2478,CheXpert-v1.0-small/train/patient11332/study4/view1_frontal.jpg,jpeg,3,1213234094
cal,491,CheXpert-v1.0-small/train/patient26575/study3/view1_frontal.jpg,screen,1,301748062
cal,91,CheXpert-v1.0-small/train/patient45741/study2/view1_frontal.jpg,brightness,2,1420736959
cal,3757,CheXpert-v1.0-small/train/patient62629/study1/view1_frontal.jpg,screen,1,354398813
cal,4669,CheXpert-v1.0-small/train/patient26837/study1/view1_frontal.jpg,brightness,2,47266180
cal,2734,CheXpert-v1.0-small/train/patient06193/study4/view1_frontal.jpg,blur,2,1619815165
cal,3606,CheXpert-v1.0-small/train/patient10653/study1/view1_frontal.jpg,occlusion,1,841333275
cal,2741,CheXpert-v1.0-small/train/patient04462/study87/view1_frontal.jpg,brightness,2,1683910260
cal,921,CheXpert-v1.0-small/train/patient13193/study13/view1_frontal.jpg,screen,2,1584500194
cal,4485,CheXpert-v1.0-small/train/patient13275/study1/view1_frontal.jpg,screen,3,895925275
cal,4433,CheXpert-v1.0-small/train/patient12349/study11/view1_frontal.jpg,occlusion,2,2018074388
cal,1966,CheXpert-v1.0-small/train/patient60612/study1/view1_frontal.jpg,screen,1,748609321
cal,3503,CheXpert-v1.0-small/train/patient11204/study3/view1_frontal.jpg,occlusion,3,300617456
cal,4498,CheXpert-v1.0-small/train/patient15753/study12/view1_frontal.jpg,blur,3,954658463
cal,4059,CheXpert-v1.0-small/train/patient13887/study2/view1_frontal.jpg,brightness,3,470252166
cal,2084,CheXpert-v1.0-small/train/patient42652/study1/view1_frontal.jpg,brightness,1,2022652859
cal,1517,CheXpert-v1.0-small/train/patient15257/study1/view1_frontal.jpg,blur,2,81201196
cal,1604,CheXpert-v1.0-small/train/patient17820/study10/view1_frontal.jpg,screen,3,839700815
cal,922,CheXpert-v1.0-small/train/patient07239/study7/view1_frontal.jpg,screen,1,236654397
cal,1828,CheXpert-v1.0-small/train/patient02649/study1/view1_frontal.jpg,brightness,1,1490005884
cal,3844,CheXpert-v1.0-small/train/patient17724/study1/view1_frontal.jpg,brightness,3,1542564293
cal,2232,CheXpert-v1.0-small/train/patient05583/study1/view1_frontal.jpg,brightness,2,506092516
cal,3257,CheXpert-v1.0-small/train/patient44968/study1/view1_frontal.jpg,brightness,2,608392825
cal,3538,CheXpert-v1.0-small/train/patient09870/study2/view1_frontal.jpg,brightness,1,1029692558
cal,4263,CheXpert-v1.0-small/train/patient38440/study3/view1_frontal.jpg,blur,3,1683319715
cal,949,CheXpert-v1.0-small/train/patient38131/study16/view1_frontal.jpg,brightness,1,1752309730
cal,634,CheXpert-v1.0-small/train/patient29425/study1/view1_frontal.jpg,screen,2,1266375816
cal,4093,CheXpert-v1.0-small/train/patient37968/study1/view1_frontal.jpg,blur,3,473074935
cal,455,CheXpert-v1.0-small/train/patient42629/study1/view1_frontal.jpg,jpeg,1,1975398156
cal,2475,CheXpert-v1.0-small/train/patient00419/study1/view1_frontal.jpg,brightness,1,1834418844
cal,396,CheXpert-v1.0-small/train/patient36183/study7/view1_frontal.jpg,occlusion,3,1668631142
cal,4373,CheXpert-v1.0-small/train/patient37090/study6/view1_frontal.jpg,screen,1,801792054
cal,939,CheXpert-v1.0-small/train/patient59942/study2/view1_frontal.jpg,occlusion,1,987572960
cal,4621,CheXpert-v1.0-small/train/patient32780/study1/view1_frontal.jpg,jpeg,1,1676241823
cal,3529,CheXpert-v1.0-small/train/patient22242/study25/view1_frontal.jpg,screen,1,2126987148
cal,2917,CheXpert-v1.0-small/train/patient20622/study2/view1_frontal.jpg,occlusion,2,279747345
cal,774,CheXpert-v1.0-small/train/patient48659/study2/view1_frontal.jpg,occlusion,2,1594901076
cal,1179,CheXpert-v1.0-small/train/patient36474/study19/view1_frontal.jpg,blur,1,1841809629
cal,3518,CheXpert-v1.0-small/train/patient57610/study1/view1_frontal.jpg,occlusion,2,869524989
cal,571,CheXpert-v1.0-small/train/patient44416/study4/view1_frontal.jpg,blur,1,1813163861
cal,3768,CheXpert-v1.0-small/train/patient47838/study1/view1_frontal.jpg,occlusion,2,2002404985
cal,2191,CheXpert-v1.0-small/train/patient22639/study3/view1_frontal.jpg,brightness,3,1325719430
cal,2333,CheXpert-v1.0-small/train/patient36269/study1/view1_frontal.jpg,screen,3,1398269385
cal,1620,CheXpert-v1.0-small/train/patient09457/study6/view1_frontal.jpg,blur,2,2100981708
cal,1396,CheXpert-v1.0-small/train/patient39691/study2/view1_frontal.jpg,occlusion,3,1129466106
cal,3821,CheXpert-v1.0-small/train/patient21550/study1/view1_frontal.jpg,blur,1,2123668257
cal,4937,CheXpert-v1.0-small/train/patient36244/study3/view1_frontal.jpg,screen,1,1180186231
cal,4929,CheXpert-v1.0-small/train/patient13836/study13/view1_frontal.jpg,jpeg,2,350642948
cal,3907,CheXpert-v1.0-small/train/patient64454/study1/view1_frontal.jpg,brightness,3,1262850002
cal,2546,CheXpert-v1.0-small/train/patient04998/study31/view1_frontal.jpg,occlusion,2,1669511260
cal,3754,CheXpert-v1.0-small/train/patient00022/study1/view1_frontal.jpg,occlusion,3,1761435040
cal,1731,CheXpert-v1.0-small/train/patient46408/study2/view1_frontal.jpg,occlusion,2,913457836
cal,4401,CheXpert-v1.0-small/train/patient12709/study22/view1_frontal.jpg,blur,3,1844150399
cal,4910,CheXpert-v1.0-small/train/patient34935/study6/view1_frontal.jpg,brightness,2,474217856
cal,3072,CheXpert-v1.0-small/train/patient44195/study2/view1_frontal.jpg,occlusion,3,545251885
cal,107,CheXpert-v1.0-small/train/patient36254/study3/view1_frontal.jpg,screen,2,1691240442
cal,2505,CheXpert-v1.0-small/train/patient32972/study2/view1_frontal.jpg,brightness,1,758881418
cal,1715,CheXpert-v1.0-small/train/patient46866/study1/view1_frontal.jpg,brightness,3,86526971
cal,3788,CheXpert-v1.0-small/train/patient45991/study2/view1_frontal.jpg,screen,1,591078005
cal,4664,CheXpert-v1.0-small/train/patient36091/study5/view1_frontal.jpg,jpeg,1,1358000691
cal,811,CheXpert-v1.0-small/train/patient44352/study1/view1_frontal.jpg,occlusion,2,1151658409
cal,1573,CheXpert-v1.0-small/train/patient02074/study1/view1_frontal.jpg,jpeg,1,2105878890
cal,3922,CheXpert-v1.0-small/train/patient00069/study20/view1_frontal.jpg,screen,1,153267850
cal,1270,CheXpert-v1.0-small/train/patient26623/study7/view1_frontal.jpg,blur,2,660223028
cal,3798,CheXpert-v1.0-small/train/patient16147/study7/view1_frontal.jpg,blur,2,1998648338
cal,3602,CheXpert-v1.0-small/train/patient49022/study4/view1_frontal.jpg,brightness,3,2127345488
cal,636,CheXpert-v1.0-small/train/patient42025/study1/view1_frontal.jpg,jpeg,3,236969961
cal,204,CheXpert-v1.0-small/train/patient28729/study12/view1_frontal.jpg,blur,2,1350451636
cal,1998,CheXpert-v1.0-small/train/patient44697/study1/view1_frontal.jpg,blur,1,979022303
cal,4696,CheXpert-v1.0-small/train/patient11358/study1/view1_frontal.jpg,blur,2,1800333027
cal,13,CheXpert-v1.0-small/train/patient12787/study2/view1_frontal.jpg,brightness,3,1058951657
cal,2672,CheXpert-v1.0-small/train/patient17435/study7/view1_frontal.jpg,jpeg,2,1495271241
cal,28,CheXpert-v1.0-small/train/patient07440/study1/view1_frontal.jpg,jpeg,3,183484617
cal,1429,CheXpert-v1.0-small/train/patient04883/study4/view1_frontal.jpg,blur,2,766834558
cal,4644,CheXpert-v1.0-small/train/patient18957/study7/view1_frontal.jpg,jpeg,1,1336393154
cal,4551,CheXpert-v1.0-small/train/patient39655/study1/view1_frontal.jpg,screen,3,1857273888
cal,93,CheXpert-v1.0-small/train/patient45976/study1/view1_frontal.jpg,blur,2,1878885102
cal,1996,CheXpert-v1.0-small/train/patient17326/study1/view1_frontal.jpg,brightness,1,1035733584
cal,2125,CheXpert-v1.0-small/train/patient41504/study12/view1_frontal.jpg,occlusion,1,527751349
cal,4601,CheXpert-v1.0-small/train/patient39221/study2/view1_frontal.jpg,brightness,3,874924127
cal,3222,CheXpert-v1.0-small/train/patient05642/study2/view1_frontal.jpg,blur,1,5627152
cal,1368,CheXpert-v1.0-small/train/patient44754/study2/view1_frontal.jpg,jpeg,2,141595549
cal,2818,CheXpert-v1.0-small/train/patient53250/study2/view1_frontal.jpg,occlusion,1,311928551
cal,923,CheXpert-v1.0-small/train/patient20312/study2/view1_frontal.jpg,brightness,2,511385629
cal,3884,CheXpert-v1.0-small/train/patient11608/study2/view1_frontal.jpg,jpeg,3,1483918573
cal,4555,CheXpert-v1.0-small/train/patient30166/study2/view1_frontal.jpg,blur,3,308986488
cal,3391,CheXpert-v1.0-small/train/patient29363/study1/view1_frontal.jpg,brightness,1,562156459
cal,4551,CheXpert-v1.0-small/train/patient39655/study1/view1_frontal.jpg,screen,2,146452785
cal,1654,CheXpert-v1.0-small/train/patient36548/study5/view1_frontal.jpg,blur,3,1367340563
cal,4210,CheXpert-v1.0-small/train/patient19206/study6/view1_frontal.jpg,jpeg,3,792458894
cal,26,CheXpert-v1.0-small/train/patient39719/study3/view1_frontal.jpg,brightness,3,1133055290
cal,619,CheXpert-v1.0-small/train/patient30820/study3/view1_frontal.jpg,screen,1,1013941181
cal,264,CheXpert-v1.0-small/train/patient02970/study1/view1_frontal.jpg,brightness,2,1498603715
cal,1267,CheXpert-v1.0-small/train/patient45156/study4/view1_frontal.jpg,blur,2,776025756
cal,1126,CheXpert-v1.0-small/train/patient44523/study1/view1_frontal.jpg,jpeg,2,1197053724
cal,655,CheXpert-v1.0-small/train/patient35173/study2/view1_frontal.jpg,screen,2,396826381
cal,3194,CheXpert-v1.0-small/train/patient18802/study6/view1_frontal.jpg,jpeg,1,2133594728
cal,275,CheXpert-v1.0-small/train/patient13304/study17/view1_frontal.jpg,occlusion,2,577472695
cal,2797,CheXpert-v1.0-small/train/patient37784/study6/view1_frontal.jpg,jpeg,1,118716944
cal,3594,CheXpert-v1.0-small/train/patient63074/study1/view1_frontal.jpg,screen,2,32545231
cal,1900,CheXpert-v1.0-small/train/patient32693/study1/view1_frontal.jpg,jpeg,2,162719866
cal,1446,CheXpert-v1.0-small/train/patient17848/study2/view1_frontal.jpg,jpeg,3,295173259
cal,2087,CheXpert-v1.0-small/train/patient22550/study1/view1_frontal.jpg,blur,3,1672729547
cal,936,CheXpert-v1.0-small/train/patient39775/study1/view1_frontal.jpg,blur,3,1984723299
cal,2747,CheXpert-v1.0-small/train/patient16450/study1/view1_frontal.jpg,screen,2,556945891
cal,2615,CheXpert-v1.0-small/train/patient50209/study2/view1_frontal.jpg,blur,3,123711630
cal,4221,CheXpert-v1.0-small/train/patient35167/study31/view1_frontal.jpg,occlusion,1,972726353
cal,2685,CheXpert-v1.0-small/train/patient11654/study5/view1_frontal.jpg,blur,2,1269554398
cal,4085,CheXpert-v1.0-small/train/patient17415/study3/view1_frontal.jpg,jpeg,2,978549450
cal,3510,CheXpert-v1.0-small/train/patient33820/study2/view1_frontal.jpg,occlusion,3,1836273712
cal,4911,CheXpert-v1.0-small/train/patient45715/study1/view1_frontal.jpg,jpeg,1,1860179075
cal,3858,CheXpert-v1.0-small/train/patient61037/study1/view1_frontal.jpg,blur,1,724599086
cal,2758,CheXpert-v1.0-small/train/patient28192/study1/view1_frontal.jpg,occlusion,1,1994837201
cal,4096,CheXpert-v1.0-small/train/patient26691/study8/view1_frontal.jpg,blur,2,1953266220
cal,414,CheXpert-v1.0-small/train/patient55419/study1/view1_frontal.jpg,screen,1,368502682
cal,2288,CheXpert-v1.0-small/train/patient25091/study1/view1_frontal.jpg,brightness,3,1666971643
cal,3136,CheXpert-v1.0-small/train/patient34894/study5/view1_frontal.jpg,brightness,1,1989014032
cal,1816,CheXpert-v1.0-small/train/patient39642/study3/view1_frontal.jpg,occlusion,3,2071628146
cal,1017,CheXpert-v1.0-small/train/patient35061/study5/view1_frontal.jpg,occlusion,3,1620625716
cal,1299,CheXpert-v1.0-small/train/patient33854/study21/view1_frontal.jpg,jpeg,3,1444392365
cal,4853,CheXpert-v1.0-small/train/patient57977/study1/view1_frontal.jpg,blur,2,1581616203
cal,3166,CheXpert-v1.0-small/train/patient37061/study1/view1_frontal.jpg,screen,1,998259442
cal,3263,CheXpert-v1.0-small/train/patient15659/study1/view1_frontal.jpg,brightness,2,1293556707
cal,295,CheXpert-v1.0-small/train/patient07632/study13/view1_frontal.jpg,screen,3,1669985464
cal,494,CheXpert-v1.0-small/train/patient37505/study1/view1_frontal.jpg,screen,3,1272103225
cal,1691,CheXpert-v1.0-small/train/patient14008/study1/view1_frontal.jpg,brightness,3,871566898
cal,1953,CheXpert-v1.0-small/train/patient04572/study8/view1_frontal.jpg,jpeg,2,1719482017
cal,3548,CheXpert-v1.0-small/train/patient48624/study4/view1_frontal.jpg,screen,3,490777736
cal,3168,CheXpert-v1.0-small/train/patient44661/study3/view1_frontal.jpg,screen,2,1220112238
cal,649,CheXpert-v1.0-small/train/patient51737/study4/view1_frontal.jpg,brightness,1,615391984
cal,3188,CheXpert-v1.0-small/train/patient24972/study1/view1_frontal.jpg,occlusion,3,29226037
cal,2982,CheXpert-v1.0-small/train/patient20704/study1/view2_frontal.jpg,occlusion,2,362458879
cal,2350,CheXpert-v1.0-small/train/patient22180/study8/view1_frontal.jpg,occlusion,1,1175654148
cal,3882,CheXpert-v1.0-small/train/patient41729/study2/view1_frontal.jpg,blur,2,486440079
cal,1607,CheXpert-v1.0-small/train/patient29163/study8/view1_frontal.jpg,screen,3,1958462515
cal,4344,CheXpert-v1.0-small/train/patient37690/study11/view1_frontal.jpg,brightness,2,839374115
cal,4126,CheXpert-v1.0-small/train/patient07116/study1/view1_frontal.jpg,brightness,2,962726050
cal,3740,CheXpert-v1.0-small/train/patient41702/study2/view1_frontal.jpg,occlusion,2,557033835
cal,419,CheXpert-v1.0-small/train/patient50973/study5/view1_frontal.jpg,occlusion,1,1983478189
cal,1321,CheXpert-v1.0-small/train/patient38995/study1/view1_frontal.jpg,occlusion,3,1602812683
cal,4315,CheXpert-v1.0-small/train/patient04700/study15/view1_frontal.jpg,occlusion,2,2140063156
cal,4307,CheXpert-v1.0-small/train/patient03469/study4/view1_frontal.jpg,brightness,1,1828784927
cal,3775,CheXpert-v1.0-small/train/patient23178/study3/view1_frontal.jpg,brightness,3,253876462
cal,1032,CheXpert-v1.0-small/train/patient16045/study4/view1_frontal.jpg,brightness,2,878876877
cal,3222,CheXpert-v1.0-small/train/patient05642/study2/view1_frontal.jpg,brightness,3,1738590354
cal,4725,CheXpert-v1.0-small/train/patient60655/study1/view1_frontal.jpg,screen,1,675479656
cal,3659,CheXpert-v1.0-small/train/patient47084/study2/view1_frontal.jpg,blur,3,1755333922
cal,3789,CheXpert-v1.0-small/train/patient36464/study3/view1_frontal.jpg,jpeg,1,1545160559
cal,1912,CheXpert-v1.0-small/train/patient40399/study1/view1_frontal.jpg,screen,2,841263381
cal,2309,CheXpert-v1.0-small/train/patient43887/study1/view1_frontal.jpg,jpeg,3,1446531059
cal,1690,CheXpert-v1.0-small/train/patient25743/study8/view1_frontal.jpg,blur,2,65940441
cal,4337,CheXpert-v1.0-small/train/patient40193/study1/view1_frontal.jpg,brightness,2,1052386997
cal,2750,CheXpert-v1.0-small/train/patient38074/study5/view1_frontal.jpg,occlusion,3,635502573
cal,38,CheXpert-v1.0-small/train/patient36074/study3/view1_frontal.jpg,blur,3,2011648503
cal,4966,CheXpert-v1.0-small/train/patient33251/study6/view1_frontal.jpg,jpeg,2,525424736
cal,298,CheXpert-v1.0-small/train/patient04722/study2/view1_frontal.jpg,occlusion,1,2109340156
cal,583,CheXpert-v1.0-small/train/patient25970/study1/view1_frontal.jpg,jpeg,2,1493333176
cal,908,CheXpert-v1.0-small/train/patient39785/study1/view1_frontal.jpg,screen,2,897180551
